Selendis,1940,Helios,2580,Scientist,1760,Ascendant,1520,Dehaka,2280,Prophet,1040,Selendis,1060,Scientist,2160,Selendis,1500,
Dark Templar,1620,Nomad,1180,Selendis,1300,Dehaka,1340,Ascendant,860,Zagara,1420,Ares,1200,Ascendant,1200,Ascendant,1160,
Scientist,1940,Stukov,1500,Ascendant,1260,Stukov,1900,Artanis,1520,Scientist,1540,Dehaka,1580,Zagara,1540,Stukov,1500,Team Nova,1560,
Ascendant,1160,Spirit,1440,Swann,1620,Prophet,1440,Dark Templar,1800,Spirit,1500,Scientist,1600,Kerrigan,1200,Scientist,1240,Niadra,1580,
Prophet,1940,Zagara,2420,Dehaka,2400,Team Nova,1640,Scientist,1080,Nomad,1280,Scientist,1500,Scientist,1560,Dark Templar,1520,Ascendant,1780,
Prophet,1660,Zagara,1160,Mira,1520,Kerrigan,1200,Nomad,1700,Stukov,1500,Scientist,1280,Dark Templar,1640,Swann,1860,Ascendant,2580,
Spirit,2460,Engineer,1560,Spirit,1500,Artanis,2580,Mira,1880,Zagara,1340,Dehaka,1180,Ares,1300,Scientist,1140,Ascendant,1200,
Ares,1300,Dark Templar,1620,Team Nova,1520,Ares,1460,Selendis,2040,Selendis,1180,Dehaka,1620,Artanis,1180,Zagara,1420,Prophet,1360,
Zagara,1460,Dark Templar,1700,Scientist,1400,Stukov,2020,Scientist,1520,Kerrigan,1040,Mira,1240,Scientist,1500,Ares,1200,Scientist,1380,
Scientist,1640,Ascendant,1480,Scientist,1220,Team Nova,1840,Scientist,2500,Kerrigan,1320,Ares,1200,Stukov,1180,Stukov,1200,
Niadra,1420,Kerrigan,1160,Ares,1200,Scientist,1480,Spirit,1140,Ascendant,1160,Stukov,1340,Scientist,2260,Ascendant,1180,
Scientist,1460,Thakras,1980,Helios,1500,Stukov,1640,Team Nova,1320,Mira,2140,Mira,1000,Ascendant,1200,Zagara,2220,Artanis,1500,
Spirit,1360,Kerrigan,1180,Ascendant,1160,Spirit,1180,Prophet,1200,Zagara,1200,Spirit,1180,Spirit,2060,Ascendant,1360,Nomad,1180,
Zagara,1200,Stukov,1080,Spirit,1480,Spirit,1600,Artanis,1240,Ascendant,1180,Ascendant,1200,Selendis,1580,Scientist,1200,Kerrigan,1260,
Swann,900,Prophet,1400,Kerrigan,1380,Selendis,1160,Niadra,2320,Scientist,1180,Spirit,1240,Ascendant,1200,Artanis,1480,
Engineer,1460,Selendis,2340,Spirit,2220,Scientist,1200,Zagara,1200,Selendis,1640,Mira,1720,Prophet,1420,Dehaka,1300,
Nomad,1280,Stukov,1160,Artanis,1860,Nomad,1420,Niadra,1340,Prophet,1340,Dark Templar,1440,Stukov,1600,Stukov,1760,Dehaka,1820,
Ascendant,1440,Spirit,1320,Ascendant,1200,Ascendant,1480,Spirit,1160,Zagara,1120,Mira,1380,Ascendant,1420,Dehaka,1200,Scientist,2020,
Scientist,2280,Dark Templar,2000,Kerrigan,2220,Ascendant,1200,Prophet,2320,Swann,2260,Ascendant,1600,Nomad,1980,Helios,1820,Zagara,1220,
Kerrigan,1120,Spirit,1900,Selendis,1300,Dark Templar,1700,Ascendant,1120,Mira,1400,Nomad,1720,Prophet,2260,Niadra,1820,Selendis,1500,
Dehaka,1000,Scientist,1200,Scientist,1240,Scientist,1480,Scientist,1420,Zagara,1540,Stukov,1500,Ares,1200,Artanis,1160,
Dark Templar,2340,Zagara,2020,Nomad,1940,Scientist,1480,Dehaka,1580,Spirit,2020,Artanis,1880,Stukov,1860,Prophet,1240,Scion,2580,
Selendis,1360,Zagara,1220,Mira,2260,Ascendant,1740,Prophet,1480,Helios,1800,Ascendant,1140,Team Nova,1580,Dehaka,1160,Ares,1160,
Dark Templar,1720,Niadra,1140,Spirit,1160,Prophet,1240,Selendis,1480,Kerrigan,1200,Spirit,1300,Selendis,1340,Scientist,1180,
Dehaka,2580,Ares,1020,Dark Templar,1640,Prophet,1080,Scientist,980,Spirit,1220,Ares,1160,Spirit,1860,Team Nova,1740,Zagara,1740,
Scientist,2440,Selendis,1420,Thakras,1220,Dark Templar,1460,Spirit,2120,Zagara,1080,Engineer,1080,Spirit,1460,Prophet,1420,Selendis,1340,
Scientist,2060,Dehaka,2580,Zagara,1600,Artanis,2300,Ascendant,1380,Scientist,1840,Selendis,1560,Prophet,1620,Ascendant,1220,Mira,1880,
Selendis,1480,Dehaka,1300,Ascendant,1420,Artanis,1480,Prophet,1880,Scientist,1140,Scientist,1060,Zagara,1500,Artanis,1500,Ares,1300,
Prophet,1780,Helios,1540,Niadra,1600,Mira,1540,Spirit,1660,Team Nova,1760,Selendis,1720,Kerrigan,1420,Nomad,940,Selendis,1720,
Spirit,1720,Zagara,1160,Selendis,1000,Selendis,1700,Prophet,2180,Scientist,1060,Dark Templar,1560,Stukov,1680,Spirit,1740,Kerrigan,2340,
Stukov,2040,Stukov,1820,Ascendant,1200,Scientist,1200,Swann,1280,Kerrigan,1100,Selendis,1380,Niadra,2580,Ascendant,1740,Prophet,1360,
Thakras,1340,Artanis,1840,Scion,2160,Scientist,1200,Artanis,1580,Stukov,1500,Dark Templar,1680,Zagara,1560,Spirit,2580,Prophet,1460,
Artanis,2040,Scientist,1640,Dehaka,1260,Spirit,1800,Stukov,1280,Niadra,980,Ascendant,1160,Prophet,2580,Scientist,1440,Ares,1540,
Helios,1520,Team Nova,1880,Zagara,1600,Ascendant,1740,Engineer,1360,Scientist,1740,Selendis,1880,Thakras,1040,Scientist,1200,Stukov,1220,
Prophet,1800,Spirit,1760,Kerrigan,1460,Ascendant,1280,Ascendant,1200,Team Nova,1360,Ascendant,1200,Ares,1840,Zagara,1160,Ascendant,1240,
Ascendant,1520,Scientist,1120,Dehaka,1440,Nomad,1400,Stukov,1900,Scientist,1160,Selendis,1420,Dark Templar,1480,Scientist,1240,Niadra,1440,
Zagara,2280,Ares,1820,Ares,2180,Dark Templar,1980,Dehaka,1840,Prophet,1600,Ascendant,1440,Ascendant,1200,Mira,1120,
Zagara,2260,Selendis,1180,Ascendant,1500,Dehaka,1340,Nomad,1160,Ares,1200,Selendis,1340,Ascendant,1800,Ascendant,1740,Prophet,1780,
Dark Templar,600,Team Nova,1440,Niadra,1140,Dehaka,1180,Ascendant,1200,Stukov,2020,Ascendant,1440,Selendis,1480,Scientist,1360,Spirit,1640,
Mira,1340,Niadra,1160,Prophet,1420,Ascendant,1200,Stukov,1460,Dehaka,1340,Mira,1340,Ascendant,1520,Mira,1640,Ascendant,1200,
Zagara,2560,Team Nova,1820,Stukov,2180,Engineer,1180,Swann,1360,Engineer,1740,Ascendant,1180,Dehaka,1900,Prophet,1200,Scientist,1220,
Artanis,1580,Ares,1500,Selendis,1140,Dehaka,1200,Ascendant,1180,Dark Templar,840,Ascendant,1160,Zagara,1360,Stukov,1860,Mira,1560,
Spirit,1500,Zagara,1180,Scientist,1680,Stukov,1280,Helios,1940,Dehaka,1280,Dark Templar,1520,Swann,1400,Spirit,1140,Scientist,1520,
Ares,1160,Mira,1460,Nomad,1460,Engineer,1280,Prophet,1620,Dark Templar,1280,Dehaka,920,Zagara,1240,Selendis,1640,Ares,1220,
Prophet,1620,Team Nova,1320,Zagara,1180,Selendis,1840,Engineer,1260,Thakras,1440,Artanis,1200,Spirit,1340,Spirit,1620,Ascendant,1240,
Niadra,1200,Helios,1500,Nomad,2060,Selendis,1480,Scientist,1460,Kerrigan,1760,Spirit,1060,Scientist,880,Dark Templar,1500,Selendis,1320,
Niadra,1300,Prophet,1840,Stukov,1860,Ascendant,1780,Artanis,1540,Ascendant,1460,Scientist,1140,Team Nova,1820,Kerrigan,1480,Ares,1180,
Niadra,2420,Kerrigan,1580,Scientist,1520,Prophet,2200,Team Nova,1780,Dark Templar,1580,Ares,2000,Stukov,1180,Artanis,1240,Ascendant,1180,
Selendis,1880,Prophet,1520,Ascendant,1220,Ascendant,1220,Dehaka,1200,Ares,1660,Ascendant,1780,Stukov,1720,Scientist,1280,
Swann,1620,Ascendant,1880,Spirit,2140,Prophet,1460,Spirit,1760,Selendis,2120,Niadra,1120,Kerrigan,1480,Scientist,1260,Scientist,1200,
Ascendant,1300,Nomad,2200,Artanis,1720,Dark Templar,1640,Dehaka,1220,Helios,1440,Ascendant,1200,Ascendant,1200,Spirit,2500,Niadra,1200,
Nomad,1660,Dark Templar,1220,Dehaka,1320,Zagara,1320,Scientist,2100,Stukov,720,Ascendant,1520,Stukov,1160,Artanis,2040,Ares,1360,
Dehaka,1640,Ascendant,1120,Ascendant,1320,Swann,1340,Helios,1580,Zagara,980,Team Nova,1300,Artanis,1420,Engineer,1320,Scientist,1260,
Selendis,1560,Prophet,1420,Selendis,1220,Ares,1280,Artanis,2180,Zagara,1160,Ascendant,1200,Selendis,1460,Dark Templar,1680,Dehaka,1120,
Team Nova,1380,Selendis,1160,Engineer,1520,Ascendant,1340,Dehaka,1640,Ascendant,1300,Spirit,1120,Dark Templar,1400,Ascendant,1300,Niadra,1100,
Niadra,1240,Helios,1380,Swann,1140,Ascendant,1560,Spirit,1120,Scientist,1160,Team Nova,1920,Ascendant,1200,Ascendant,1200,Kerrigan,1320,
Stukov,1540,Nomad,1280,Stukov,1120,Thakras,1840,Zagara,1440,Ares,1120,Team Nova,1400,Helios,1280,Selendis,1340,Spirit,1320,
Prophet,2000,Dark Templar,1780,Selendis,1140,Scion,2120,Scientist,1880,Scientist,1960,Zagara,1200,Ares,1560,Thakras,1260,Selendis,1460,
Kerrigan,2240,Zagara,2280,Ascendant,1240,Team Nova,1640,Ascendant,1380,Nomad,1660,Ares,1060,Selendis,1400,Ares,1380,
Artanis,2060,Swann,1600,Selendis,1220,Ascendant,1240,Ascendant,1220,Prophet,1280,Dehaka,1040,Scientist,1900,Spirit,1460,Niadra,1460,
Dehaka,2180,Selendis,1700,Niadra,1240,Ares,1200,Ares,1460,Scientist,1200,Mira,1260,Scientist,1180,Ascendant,1220,
Ares,1180,Nomad,1600,Zagara,1660,Team Nova,1300,Scientist,1540,Helios,1420,Selendis,1540,Artanis,2020,Dark Templar,1480,Dehaka,1660,
Spirit,2400,Spirit,1900,Ascendant,2420,Scientist,1780,Prophet,1240,Engineer,1400,Dehaka,1260,Scientist,1400,Ascendant,1200,Zagara,1800,
Helios,1820,Prophet,1160,Ares,1420,Zagara,1180,Dehaka,1440,Ascendant,1200,Artanis,1240,Mira,1960,Artanis,1460,Dark Templar,1660,
Scientist,2380,Dark Templar,2320,Prophet,2060,Kerrigan,1180,Scion,1620,Niadra,1240,Stukov,1200,Engineer,1320,Mira,1540,Stukov,1320,
Thakras,1220,Scientist,1360,Stukov,1600,Prophet,2580,Nomad,1840,Team Nova,1980,Ascendant,1860,Zagara,1500,Mira,1480,Dark Templar,1880,
Prophet,2340,Stukov,1660,Scientist,1480,Dehaka,1040,Scientist,1620,Artanis,1240,Zagara,1240,Selendis,1520,Ascendant,1200,Scientist,1640,
Mira,1640,Kerrigan,1700,Scientist,1380,Niadra,1320,Nomad,1120,Spirit,1240,Selendis,1480,Scientist,1180,Ascendant,860,Scientist,980,
Zagara,1200,Stukov,1780,Team Nova,1420,Selendis,1360,Scientist,1240,Scientist,1200,Dark Templar,820,Ascendant,1300,Prophet,1740,Dehaka,1080,
Artanis,2280,Prophet,2220,Mira,1600,Thakras,2280,Niadra,1180,Team Nova,1620,Dark Templar,1480,Selendis,1200,
Kerrigan,1300,Stukov,920,Mira,1180,Dark Templar,1380,Zagara,1320,Ares,1520,Ascendant,1320,Team Nova,1360,Nomad,1280,Selendis,1440,
Mira,1300,Scientist,1920,Zagara,1480,Scientist,1140,Selendis,1140,Scientist,1440,Ascendant,1200,Selendis,1700,Kerrigan,1440,
Stukov,1640,Zagara,1280,Team Nova,1520,Dark Templar,1240,Scientist,1320,Spirit,1300,Scientist,1340,Mira,1520,Selendis,1100,Dehaka,2140,
Scientist,1720,Ascendant,1200,Zagara,1340,Selendis,980,Swann,1440,Ascendant,1180,Ascendant,1280,Spirit,1640,Kerrigan,2440,Stukov,1660,
Ascendant,1160,Dark Templar,1240,Nomad,1420,Ares,1160,Ascendant,1340,Stukov,1280,Stukov,1200,Ascendant,1200,Zagara,1060,Dehaka,1100,
Scientist,1200,Ascendant,1280,Ares,1200,Prophet,880,Ares,1360,Dark Templar,1520,Engineer,1500,Thakras,1180,Zagara,1260,Ares,1160,
Niadra,1740,Artanis,1800,Scientist,2080,Ascendant,1700,Dehaka,1000,Swann,2180,Selendis,1880,Helios,1360,Prophet,2040,Dark Templar,1240,
Scion,1980,Selendis,1140,Prophet,1860,Ascendant,1200,Spirit,1620,Niadra,1240,Selendis,1180,Ascendant,1320,Kerrigan,1260,Dark Templar,2260,
Ascendant,1080,Selendis,1320,Zagara,1200,Prophet,1220,Selendis,1200,Thakras,1100,Selendis,2020,Dark Templar,1480,
Swann,1600,Prophet,1420,Zagara,1320,Helios,1400,Thakras,1220,Engineer,1200,Ascendant,1200,Ascendant,1200,Selendis,1440,
Scientist,1240,Zagara,1260,Mira,1340,Spirit,1700,Dehaka,1040,Spirit,1480,Engineer,1640,Stukov,1740,Prophet,1460,Dark Templar,1380,
Ascendant,1280,Kerrigan,1080,Dark Templar,1880,Zagara,1160,Ascendant,1620,Selendis,1280,Prophet,2580,Ascendant,1460,Team Nova,1700,
Prophet,1440,Ares,1440,Nomad,1400,Ascendant,1200,Scientist,1480,Zagara,1140,Dehaka,1160,Ascendant,1480,Ascendant,1440,Nomad,1420,
Kerrigan,1340,Prophet,1180,Selendis,1240,Spirit,1880,Dark Templar,1220,Mira,1500,Stukov,1520,Zagara,1180,Helios,1960,Artanis,1340,
Scientist,2100,Scientist,1220,Zagara,1160,Stukov,960,Kerrigan,1180,Stukov,1300,Ascendant,1180,Selendis,1280,Stukov,1260,Ascendant,1200,
Zagara,1340,Ares,1180,Ascendant,1520,Stukov,1180,Prophet,1100,Swann,1820,Spirit,1760,Dehaka,1220,Dark Templar,1260,Stukov,1440,
Stukov,1220,Dark Templar,1540,Zagara,1420,Nomad,1580,Scientist,1380,Scientist,1500,Ascendant,1800,Mira,1440,Scientist,1420,Kerrigan,1120,
Swann,1000,Dehaka,1160,Nomad,1500,Ascendant,1100,Dark Templar,700,Prophet,1300,Mira,1420,Zagara,1260,Ascendant,1660,Nomad,1260,
Selendis,2000,Zagara,1260,Selendis,1720,Spirit,1280,Dehaka,2580,Dark Templar,1720,Prophet,1800,Ascendant,1120,Ascendant,1200,Ascendant,1160,
Nomad,1700,Prophet,1740,Artanis,1500,Ascendant,1200,Ascendant,1200,Ascendant,1160,Zagara,1220,Ascendant,1160,Selendis,1440,Kerrigan,1320,
Prophet,2580,Scientist,1880,Team Nova,2200,Artanis,1440,Thakras,2580,Scientist,1200,Selendis,1480,Ascendant,1240,Ares,1180,
Ares,1960,Prophet,1860,Niadra,1300,Ascendant,1160,Nomad,1900,Kerrigan,1160,Ascendant,1200,Selendis,1480,Team Nova,1440,Dark Templar,1340,
Nomad,1920,Ascendant,2580,Ares,1460,Prophet,2240,Swann,1560,Selendis,1340,Ascendant,1200,Dark Templar,1480,Kerrigan,1760,Zagara,1480,
Scientist,2140,Nomad,1980,Spirit,1540,Zagara,2100,Artanis,1520,Helios,1880,Kerrigan,1900,Ascendant,1600,Ares,1380,Ascendant,1280,
Nomad,1740,Artanis,1520,Zagara,1200,Selendis,1900,Scientist,1540,Dehaka,1440,Scientist,1480,Prophet,1500,Engineer,1420,Ares,1200,
Scientist,1560,Ares,1180,Spirit,1260,Dark Templar,1480,Helios,1560,Selendis,1540,Ares,1100,Scientist,800,Dehaka,1680,
Ascendant,1220,Swann,1260,Dehaka,2260,Scientist,1200,Scientist,1500,Scientist,1360,Niadra,1200,Scientist,1200,Ascendant,1200,Ascendant,1620,
Nomad,1460,Zagara,1160,Ascendant,1220,Swann,980,Ascendant,1420,Spirit,1420,Prophet,1420,Ares,2160,Kerrigan,1200,Artanis,1180,
Swann,600,Zagara,2140,Dehaka,1180,Ascendant,1220,Ascendant,1220,Artanis,1580,Artanis,1720,Stukov,1700,Scientist,1300,Prophet,1340,
Zagara,1840,Scientist,1720,Ascendant,1180,Stukov,1640,Ascendant,1340,Ascendant,1280,Selendis,1300,Stukov,1200,Ascendant,1200,
Ascendant,1580,Dark Templar,1600,Selendis,1100,Stukov,1200,Stukov,1140,Dehaka,1640,Prophet,1400,Ascendant,1380,Niadra,1040,Ares,1120,
Stukov,1560,Scientist,1340,Helios,1500,Engineer,1380,Thakras,1820,Niadra,1160,Team Nova,1360,Nomad,1640,Prophet,1440,Artanis,1420,
Ascendant,1200,Spirit,1340,Nomad,2180,Ascendant,1180,Zagara,1160,Selendis,1380,Dehaka,1140,Ascendant,600,Helios,1400,Swann,1180,
Mira,2240,Prophet,1480,Dark Templar,1420,Team Nova,2100,Zagara,1160,Thakras,1220,Ascendant,2040,Stukov,1200,Scientist,1560,Ares,1200,
Niadra,1820,Thakras,1220,Nomad,2040,Ares,1560,Scientist,2500,Dark Templar,1480,Ascendant,1500,Engineer,1300,Prophet,1420,Nomad,1340,
Zagara,1260,Selendis,1160,Artanis,1200,Ascendant,1260,Scientist,1400,Mira,1640,Ascendant,1480,Ascendant,1180,Ascendant,1200,Dehaka,1200,
Dehaka,1400,Swann,1300,Zagara,1520,Ascendant,1200,Ascendant,1200,Artanis,1320,Dark Templar,1780,Team Nova,1780,Scientist,1020,Scientist,1620,
Scientist,1160,Spirit,1620,Scion,1940,Ascendant,940,Swann,1060,Artanis,1800,Ascendant,1280,Niadra,1220,Thakras,1400,Selendis,1520,
Dehaka,1400,Dark Templar,1160,Scientist,1320,Mira,1460,Scientist,1280,Prophet,1440,Ascendant,1200,Artanis,1480,Nomad,620,
Nomad,1540,Helios,1100,Ascendant,1260,Stukov,1800,Spirit,1720,Ascendant,1140,Ascendant,1180,Zagara,2440,Kerrigan,1920,
Zagara,1220,Scientist,1420,Artanis,1060,Stukov,1380,Kerrigan,1240,Ascendant,1320,Dark Templar,1120,Ascendant,1180,Selendis,1300,Ares,1200,
Dark Templar,1520,Ascendant,1180,Kerrigan,1320,Zagara,1220,Mira,1840,Ascendant,1180,Ascendant,1420,Ascendant,1200,Scientist,1240,Scientist,1140,
Zagara,1120,Ares,1120,Kerrigan,1520,Stukov,1540,Scientist,2080,Selendis,1780,Selendis,1260,Ascendant,1200,Spirit,1100,Selendis,1480,
Ascendant,1200,Selendis,1360,Dark Templar,1720,Artanis,1520,Spirit,1220,Zagara,1160,Nomad,1380,Dehaka,820,Nomad,1680,Ascendant,1480,
Scion,2080,Kerrigan,1320,Ascendant,2420,Stukov,1480,Nomad,1640,Dark Templar,1500,Prophet,2580,Selendis,1720,Zagara,1300,Ascendant,1160,
Nomad,1480,Dark Templar,900,Ascendant,1360,Zagara,1160,Stukov,1200,Ares,1680,Ascendant,1200,Dehaka,1560,Ascendant,1200,Ares,1200,
Stukov,2140,Selendis,1700,Prophet,2120,Zagara,1320,Swann,1480,Stukov,1180,Thakras,2440,Nomad,1800,Team Nova,1480,Stukov,1620,
Ascendant,1800,Swann,1400,Thakras,2020,Spirit,1800,Ascendant,1320,Prophet,1900,Ascendant,1220,Helios,1680,Artanis,880,
Thakras,1120,Zagara,1080,Artanis,1340,Helios,1480,Mira,1740,Swann,1560,Selendis,1620,Spirit,1000,Team Nova,1640,Mira,1380,
Nomad,1480,Artanis,1140,Zagara,1540,Ascendant,1760,Stukov,1600,Dehaka,1440,Selendis,1180,Team Nova,1340,Dark Templar,1180,Selendis,1100,
Selendis,1860,Ares,1660,Mira,1960,Zagara,1180,Team Nova,1400,Selendis,1520,Scientist,1260,Artanis,1200,Prophet,1220,Thakras,1920,
Zagara,1360,Dehaka,1200,Ascendant,1660,Selendis,1340,Ascendant,1220,Ascendant,1160,Artanis,1560,Ares,1820,Stukov,1200,Prophet,1580,
Zagara,980,Dehaka,1680,Swann,1340,Ascendant,1200,Artanis,1420,Ares,1880,Team Nova,1800,Nomad,1520,Ascendant,1600,Dark Templar,720,
Prophet,1480,Artanis,2320,Spirit,1820,Artanis,1580,Ascendant,2200,Team Nova,1580,Nomad,1460,Ascendant,1260,Zagara,1240,Dehaka,1280,
Kerrigan,1340,Selendis,1400,Prophet,1400,Stukov,1540,Stukov,800,Ascendant,1180,Niadra,1140,Nomad,1680,Selendis,1320,Stukov,1160,
Swann,1400,Zagara,1340,Ascendant,1560,Dark Templar,1480,Artanis,1240,Kerrigan,1600,Scientist,1280,Nomad,1280,Helios,1560,
Stukov,1280,Dehaka,1360,Scientist,1260,Zagara,1040,Ares,1220,Stukov,1200,Ascendant,1180,Ascendant,1120,Selendis,1160,Stukov,1640,
Spirit,1520,Nomad,1580,Ares,1440,Kerrigan,1860,Helios,1560,Ascendant,1200,Scientist,1440,Team Nova,1660,Zagara,1320,Prophet,1920,
Dehaka,2240,Ascendant,1200,Ascendant,1200,Stukov,1440,Nomad,1740,Scientist,1200,Zagara,1160,Stukov,1640,Ascendant,1180,
Scientist,1500,Scientist,1260,Dark Templar,1280,Ascendant,1920,Zagara,1460,Selendis,1120,Prophet,1420,Artanis,1520,Kerrigan,1400,Swann,1380,
Mira,1660,Selendis,1340,Dehaka,1240,Dark Templar,1200,Scientist,1200,Mira,1460,Team Nova,1960,Selendis,1440,Zagara,1240,Ascendant,1180,
Mira,1340,Scientist,1360,Ascendant,1200,Nomad,1180,Zagara,1320,Dehaka,1420,Prophet,1520,Ascendant,1240,Ascendant,1200,Ascendant,1480,
Kerrigan,1560,Zagara,1260,Selendis,1240,Ascendant,2580,Spirit,1280,Spirit,2340,Stukov,1400,Prophet,2540,Mira,1240,Scientist,1420,
Dark Templar,1760,Spirit,2220,Zagara,1140,Prophet,1220,Scientist,1280,Team Nova,1820,Mira,1640,Spirit,1360,Thakras,1220,Stukov,1200,
Artanis,1260,Ascendant,1420,Dark Templar,1300,Swann,1640,Niadra,2460,Scientist,1680,Spirit,2280,Thakras,2240,Selendis,1260,Prophet,1340,
Dehaka,2220,Selendis,1420,Zagara,1260,Swann,1640,Ascendant,1200,Prophet,1620,Stukov,1180,Selendis,2020,Ascendant,1380,Ares,1200,
Nomad,1460,Swann,920,Selendis,1420,Stukov,1120,Artanis,1400,Helios,1240,Ares,1200,Zagara,1360,
Scientist,1880,Kerrigan,1100,Selendis,1520,Helios,1280,Team Nova,1460,Prophet,1260,Spirit,1360,Swann,1360,Zagara,1420,
Spirit,2120,Spirit,1460,Dark Templar,720,Selendis,1240,Ascendant,1200,Kerrigan,1740,Artanis,1180,Ascendant,1200,Artanis,1500,Zagara,1200,
Selendis,1120,Team Nova,1380,Dehaka,1140,Spirit,1420,Niadra,1860,Dark Templar,1680,Spirit,1200,Ascendant,1180,Ascendant,1180,
Team Nova,1860,Ascendant,960,Selendis,1440,Ascendant,1220,Dehaka,1140,Spirit,1940,Helios,1380,Zagara,1080,Ascendant,1220,Prophet,1220,
Helios,1900,Nomad,1420,Artanis,1560,Ascendant,1180,Prophet,1700,Nomad,1700,Zagara,1320,Thakras,1180,Mira,1140,Scientist,1200,
Artanis,1560,Selendis,1340,Dehaka,1320,Scientist,1260,Selendis,1280,Artanis,1260,Spirit,1460,Scientist,2180,Scientist,1140,Zagara,1320,
Prophet,1620,Helios,1700,Niadra,1620,Dark Templar,1540,Dehaka,1140,Scientist,1500,Stukov,1300,Ares,1840,Mira,1580,Ares,1180,
Prophet,2180,Swann,1600,Engineer,1360,Scientist,1500,Kerrigan,1320,Artanis,1220,Stukov,1500,Artanis,1220,Zagara,1500,Dark Templar,940,
Zagara,1260,Thakras,2400,Ascendant,2580,Spirit,1860,Prophet,2240,Nomad,1800,Artanis,2220,Selendis,1360,Scientist,1400,
Ascendant,1420,Dehaka,1100,Zagara,1220,Selendis,1480,Swann,1260,Prophet,1760,Dark Templar,1380,Nomad,1280,Scientist,1120,Stukov,1900,
Prophet,1940,Helios,1500,Zagara,1360,Spirit,1740,Dark Templar,1540,Swann,1760,Artanis,1540,Selendis,2000,Dehaka,1800,Artanis,2240,
Spirit,2220,Thakras,1180,Ascendant,1320,Artanis,1440,Niadra,1180,Swann,1480,Nomad,2220,Prophet,2120,Scientist,1740,Team Nova,1720,
Dehaka,1160,Ascendant,1240,Selendis,1380,Selendis,1220,Prophet,1260,Zagara,1120,Team Nova,1460,Scientist,1220,Nomad,2200,Ascendant,1600,
Niadra,1340,Selendis,1340,Selendis,1740,Dark Templar,1260,Kerrigan,1100,Scientist,1460,Spirit,1620,Stukov,1220,Team Nova,1720,Engineer,1880,
Dark Templar,2060,Spirit,1720,Niadra,1160,Artanis,1160,Team Nova,1820,Spirit,1040,Thakras,1140,Prophet,1200,
Selendis,1000,Zagara,2140,Kerrigan,1200,Ascendant,1200,Scientist,1200,Stukov,1120,Scientist,1140,Scientist,1260,Spirit,1520,Ares,1200,
Prophet,1820,Dehaka,1960,Nomad,2020,Nomad,1540,Ascendant,1160,Ares,1160,Zagara,1960,Mira,1660,Stukov,1960,Stukov,1200,
Dehaka,1160,Team Nova,1440,Stukov,1780,Dark Templar,1220,Zagara,1240,Ascendant,1200,Ascendant,1200,Spirit,1860,Ascendant,1200,Ares,1440,
Artanis,1320,Spirit,2020,Spirit,1460,Scientist,1920,Ascendant,1260,Dehaka,1180,Spirit,1200,Stukov,1220,Prophet,1420,Zagara,1200,
Selendis,1260,Ascendant,1460,Ascendant,1200,Helios,1380,Scientist,1180,Zagara,1140,Swann,1100,Ascendant,1420,Scientist,1640,Kerrigan,1400,
Nomad,1880,Kerrigan,1120,Scientist,1980,Stukov,1400,Prophet,1580,Stukov,1180,Selendis,1520,Scientist,1220,Artanis,1380,Zagara,1240,
Scientist,1520,Prophet,1220,Selendis,1500,Ascendant,1220,Scientist,1200,Dark Templar,1480,Zagara,940,Nomad,1420,Dehaka,1620,Stukov,1260,
Prophet,1540,Dark Templar,1580,Team Nova,1760,Scientist,1000,Spirit,1640,Kerrigan,1400,Scientist,1580,Ascendant,1200,Zagara,920,Ascendant,1360,
Nomad,2400,Zagara,1200,Prophet,1660,Ascendant,1200,Dehaka,1320,Artanis,1500,Dark Templar,1740,Artanis,1200,Scientist,1200,Mira,1420,
Scientist,1820,Dehaka,2220,Zagara,2580,Swann,1380,Engineer,1400,Team Nova,1800,Nomad,1420,Mira,1380,Spirit,1540,Artanis,1920,
Swann,1460,Team Nova,1740,Spirit,1640,Ascendant,1600,Scientist,1200,Dark Templar,1140,Dehaka,1440,Zagara,1100,Selendis,1440,Ascendant,1200,
Prophet,1380,Dark Templar,1460,Ascendant,1280,Stukov,1120,Selendis,1580,Ascendant,2140,Stukov,1500,Kerrigan,1220,Niadra,1300,Spirit,1560,
Dark Templar,1120,Prophet,1160,Selendis,1520,Spirit,1500,Spirit,1560,Scientist,1200,Stukov,2100,Kerrigan,2480,Team Nova,1820,Zagara,1200,
Team Nova,2020,Mira,1520,Zagara,1440,Scientist,1160,Ascendant,1200,Kerrigan,1180,Scientist,1800,Selendis,1380,Engineer,1080,Prophet,1860,
Spirit,1980,Zagara,1220,Spirit,1180,Kerrigan,1020,Ascendant,1240,Spirit,1180,Dark Templar,1180,Nomad,1360,Ascendant,1620,Ascendant,1200,
Spirit,1540,Mira,1400,Zagara,1280,Ascendant,1540,Artanis,1700,Dark Templar,1420,Prophet,1280,Spirit,1520,Swann,1680,
Ascendant,1560,Prophet,1260,Artanis,2060,Ascendant,1280,Ascendant,1120,Kerrigan,1880,Ares,1980,Swann,1580,Ascendant,1200,Zagara,1420,
Helios,1560,Kerrigan,2400,Zagara,1360,Selendis,1380,Dark Templar,1400,Ascendant,1100,Spirit,1340,Spirit,1820,Swann,1520,Selendis,1420,
